[],RT @nudog71: I was walking the dog when I crossed paths with our maga neighbor. He told me not to worry about the virus because it will be…,JennySargent60,"Alabama, USA"
[],"RT @tedcruz: It’s even worse. We KNOW China is lying. On 3/1, China had 80,026 reported cases. On 3/28, it had 81,439. Does anyone believe…",ZouzouniPetuni,United States
[],RT @realDonaldTrump: Polls are showing tremendous disapproval of Lamestream Media coverage of the Virus crisis. The Fake News just hasn’t f…,DanielChgel,
[],"RT @AstroLovesMe: Increasing followers everyday. Let's continue to promote our happy virus IG.

Being a happy virus is not easy.. But he st…",MyungmyungJunie,PH aroha🇵🇭
"['ChineseVirus19', 'Wuhan']","RT @TheSkandar: #ChineseVirus19

The Corona Virus travelled entire world from #Wuhan but it did not reached Beijing and Shanghai.

Can anyb…",kiraraxkira,
[],It’s almost as if they like the fact that full democracy has been suspended for its own sake rather than regarding… https://t.co/aBbaBfEERt,liamvincent26,
[],I guess all the influencers I follow are assholes. All I’ve seen them do is try and capitalize off this pandemic an… https://t.co/o8kWY13zIi,Timothy_II,Citizen of the world!
[],@DudesBIWT @CBSNews Are you saying that she did not die from Corona virus?,DiscourseU,
[],"RT @NikkiHaley: While some choose to criticize, I know @realDonaldTrump , @VP, and all of the members of the corona virus task force are wo…",jax_superdave,DUUUUVAAAL 904
[],"RT @TeaPainUSA: Trump (Last month): “We’ll soon be down to zero cases.

Kudlow (Last month): “The virus is fully contained.”

Trump (Today)…",JPW23957989,
[],"RT @charliekirk11: China is lying to the world—again.

They say COVID-19 has only killed roughly 3,300 of its’ citizens

But new reports ou…",TfUvea,"Brisbane, Queensland"
[],@SantiagoForNC @AFranklin64 impeached trump is worse then any virus! He’s killing America,Recon2092,"North Hollywood, Los Angeles"
[],RT @katalva3: I just peed my pants!!!,escapedtexas,
[],"RT @RyanMaue: We do know why influenza sputters in the heat and humidity of summer.  

A paper from 2008 summarizes the effects on the viru…",JoanneVerbeek,Canada
[],"RT @pavitrarc: Dr. Reddy is a gastroenterologist commenting on virus genomics, epidemiology, and public health, which he is free to do, but…",ProsaicView,
[],"@JPWARHORSE WARHORSE IF THIS VIRUS STUFF DIDN’T HIT, YOU WOULD HAVE PROBABLY NEVER COME UP WITH SUCH EPIC STUFF. WA… https://t.co/COpNIVcYZe",indywrestlLIFE,"Los Angeles, CA"
[],"the asymmetrical wars being waged by powerful and wealthy people against the poor, the non-white, disabled, mentall… https://t.co/MZYB3ccf7a",nosex_nosex,"Chicago, IL"
[],Why does the MSM give her a pass on her part in not focusing on the Chinese Virus! While she focused on impeachment… https://t.co/J4220gdwbk,rodneyorrick1,"Clearwater, FL"
[],"RT @AndrewPollackFL: When President @realDonaldTrump formed the Chinese Virus task force in January, Nancy Pelosi was passing out her impea…",kevmarque,
[],@trump_cubs @realBearsTrump They are spreading Chinese Propoganda to spread fear about the Chinese Virus! ENEMY OF THE PEOPLE!,ChiTownTrump,"Chicago, IL"
[],Just break your foot bro,_kleonor7,
[],"Mimicking a horses ass or ,,,,?",KatWroblewski,USA
[],RT @ToriNicksWho: Corona Virus is a smoke screen.. doesn’t mean it’s not harmful but let’s look at what laws was passed &amp; what activity bee…,_lizabaeee,
[],@JoshFrydenberg you have left out dsp pensioners for the corona virus supplement,mavrick31,
['COVID'],"RT @FaheemYounus: So I’m hearing many myths about #COVID-19 and would like to quickly clear the record. 

Coronavirus will go away in Sumer…",srapenn,jakarta tapi makassar
[],@Sal_LaBarbera yeah I don't know about your but I don't want Christmas for a while since the Virus likes cold weath… https://t.co/oleUWaB1mk,KBow5,Worthington/Columbus/Urbana
[],"RT @charliekirk11: Nancy Pelosi:

“As the president fiddles, people are dying”

Remind me again, what every Democrat in DC was pre-occupied…",AnthonySouthpaw,
[],RT @STcom: German minister commits suicide after 'virus crisis worries' https://t.co/Uq5DELlLWV,ROverhate,West_BORNEO
[],RT @qobit: Experts Warn: Loss of Smell or Taste Alone Could Indicate a ‘Silent Spreader’ of CCP Virus https://t.co/UNUzH4Fr7n,kuumuttai,
[],"RT @charliekirk11: China is lying to the world—again.

They say COVID-19 has only killed roughly 3,300 of its’ citizens

But new reports ou…",Ja1234519,
[],The virus poll,Nedsfeed,
[],Dozens More at Tennessee Nursing Home Have Virus; 2 Dead The Tennessee governor's office says a coronavirus outbrea… https://t.co/bA9ubBNUQB,USRealityCheck,USA
[],"RT @NancyMcAnally: @JesseKellyDC Our forefathers are turning over in their graves. If they would just test antibodies, they would know the…",Concern94066081,
[],"RT @charliekirk11: Nancy Pelosi:

“As the president fiddles, people are dying”

Remind me again, what every Democrat in DC was pre-occupied…",michgister,"Michigan, USA"
[],@BearyMaverick @CBSNews Cancer was an underlying condition. She would be alive if she didn't catch the virus🙄,Cblinn3,
[],"YALL!!!! I don’t deserve Kaitlin 🥺 if this isn’t the most beautiful thing I have ever seen... 💕 

Thank you🌹

My fr… https://t.co/BN6hffWgPX",MyOnlyHeroRavn,Youngjo’s and Rowoon’s Hearts 
[],"RT @NashvilleABC: If you’re venturing out, being careless bc “fuck the state!” you’re not doing an anarchy, you’re just helping spread a po…",garliquehummus,kkkanada
['COVID19'],"RT @BonnieCrombie: Sunday update. We have 187 cases of #COVID19 in Peel and 110 in Mississauga, a 29% increase. Now more than ever, we need…",Catheri91480098,
[],RT @thomaskaine5: SHOCKING.   USA has 20% of the corona-virus cases in the world.  Yet we still do not have a National Stay at Home Order.…,Tanis42,
[],"RT @DrOlufunmilayo: USA 123,000cases 3,000recoveries: 2%.
Italy 92,000cases 12,000recoveries:13%.
Spain 16%, Germany14%, UK 0.7%.

But Chin…",Lifeofdeean,"Kampala, Uganda"
[],RT @DerikFein: Can we uninstall 2020 and install it again? This version has a virus.,Lauragn29,
[],"RT @OhhhThatsLaLa: i want the US to shut down completely for 2 weeks, like how other countries did . this virus is so outta control &amp; our g…",desjannelle,
[],"RT @Trey_VonDinkis: .
🍕PEDO WATCH

 - CUOMO FREES 8 SEX OFFENDERS, 3 of WHOM RAPED CHILDREN

AGAIN - Leftists using Chinese Virus to Unleas…",GeraldineKestn2,Washington State from Kentucky
['COVID19'],"RT @zoegalland: The latest coverage of Amazon's approach to #COVID19:

— 'We're all going to get sick eventually': Amazon workers are strug…",rfoto,"Chicago, IL"
[],"RT @TomlinsonCJ: Imagine being told, ""sorry Mr Johansson, we had to let your grandfather die because this gentleman who came here last week…",TomMasontime,"🇺🇸 ATLANTA, GEORGIA 🇺🇸   "
[],RT @cailingraceee: I live in Florida where people are more scared of state troopers than a pandemic virus,AmandaKate52,"Florida, USA"
[],@MikeFrancesa APRIL IS DONE. 2020 IS DONE. ECONOMY IS DONE. VIRUS STRATEGIST -- WHATEVER HE DOES -- IS DONE. THEY S… https://t.co/5LkB2r0rCO,Larry5LeBlanc,
[],"RT @traciglee: “‘I’m not allowed to talk to you because I’m an employee here,’ one student living on campus wrote in an email. But, he plea…",mcatsandoval,"Chicago, IL"
[],"RT @rishibagree: Rohini Singh wants the rich to donate for Corona Virus

Rohini Singh regularly flaunts her Mercedes on twitter

Rohini Sin…",Laxmidh35358655,
[],@realDonaldTrump It's all politics. From the impeachment Hoax to the Corona Virus pandemic. You are the greatest Pr… https://t.co/OUyeLZMnTY,Mkt42144060,
[],"RT @NevadaJack2: UK Furious Over China‘s Virus Lies, ‘Reckoning‘ Expected Post-Pandemic https://t.co/mkxOrqCBu8",ProtectingTrump,Expel the Democratic Party 
[],RT @RepThomasMassie: The stimulus package that just passed is the biggest wealth transfer from common folks to the super-rich (Wall Street…,voxexnihilo,Comancheria just west of weird
[],"RT @JasonRobergeVA: Wuhan Virus

Sweden remains widely open, the opposite approach of neighboring countries.

Oxford has come out with a ne…",YongeChristy,"Austin, TX"
[],"RT @AndrewPollackFL: Nancy Pelosi has called @realDonaldTrump’s Chinese Virus response ‘deadly.’

This is the woman who blocked relief for…",tantestrain,
[],RT @katalva3: I just peed my pants!!!,MolinariZuzek,"Ohio, USA"
[],How do they expect us to stay home and virus-free if we can’t order paper to wipe our asses?,thespinsterymc,United States
[],"RT @Rimer_Chris: @almostjingo 21 million people don't just decide to all drop their coverage at the same time. Yikes.
https://t.co/Rlm3ILOy…",ZieglerArnold,Costa Rica
[],"RT @Trey_VonDinkis: .
🍕PEDO WATCH

 - CUOMO FREES 8 SEX OFFENDERS, 3 of WHOM RAPED CHILDREN

AGAIN - Leftists using Chinese Virus to Unleas…",Kathy22361331,
[],What a joke smh shameful,zeenoother,"New York, USA"
[],@Rob_1796 me too. I feel like we are not doing anything really proactive for these patients in a lot of ways outsid… https://t.co/0opjmlMlr0,nickpulmcrit,
[],@SwordAndScale Yet they whine when the virus hits them.,csutton1959,South Carolina
[],"@RatchetNurse1 America knows that.  He does not have the mentality to realize that with this virus, all of you hero… https://t.co/w4Iic8XYZw",LindaSC,
[],@AItimk66 @GerryCallahan The right called corona virus a hoax and a deep state conspiracy. But yeah the left are th… https://t.co/opVnQGifBA,Sportsguy1013,"Boston, MA"
[],RT @WhoSunilGrover: Just imagine getting killed by an overseas virus when you don’t even have a passport.,MohdFai52301628,
[],"RT @wraithvenge: @TheRISEofROD Dems been exaggerating their made up numbers simply to kill the economy before the election. Turns out, ever…",Ginalolaknits,
[],"apparently a corona virus symptom is having no taste, praying for all youngboy fans 🙏🌽",jainormisTV,"Los Angeles, CA"
[],RT @JennaEllisEsq: CNN &amp; MSNBC not airing the meeting between President @realDonaldTrump &amp; supply chain distribution leaders to discuss COV…,Catheri73018534,"Texas, USA"
[],"RT @ImAllexx: apparently a corona virus symptom is having no taste, thoughts go out to all the kpop stans at this time 🙏",evilavacado,
"['ChineseVirus19', 'ChinaVirus19']",RT @TheZaiduLeaks: Chinese Spokesperson @zlj517 who just sent me DM asked me not to call Corona Virus as #ChineseVirus19 or #ChinaVirus19…,dksardana,India
[],"@jburnmurdoch China put the Italy, Germany, UK, France, USA &amp; the entire world in ICU, now selling these countries… https://t.co/8jsRyqqGTc",Realpradipsingh,
[],"RT @rivercityghost: @CBCNews @Murray_Brewster People in this thread claiming Trudeau is ""shifting blame"", fail to realize he is emphasizing…",sqirlgirly,"Regina, Saskatchewan"
[],RT @nhannahjones: A weepy man records bodies being placed in the back of a refrigerated truck in Brooklyn and the President of the United S…,Geniusbastard,"Leimert Park, Los Angeles"
[],"RT @NikkiHaley: While some choose to criticize, I know @realDonaldTrump , @VP, and all of the members of the corona virus task force are wo…",FenucciMiles,
[],"@PatKessler 2. Pat, if we are not going to have NYC arrivals self-quarantine for 14 days, how about having State of… https://t.co/3eTqGdQYqc",jonpoland,"Minneapolis, MN"
[],"RT @TheRISEofROD: Don't be alarmed when Covid-19 cases skyrocket over the next couple of weeks.

Numbers will spike, because more ""quick"" t…",EPatriots,
[],"RT @AndrewPollackFL: When President @realDonaldTrump formed the Chinese Virus task force in January, Nancy Pelosi was passing out her impea…",pabloplaya,
[],RT @sunlorrie: Going through @DavidStaplesYEG excellent timeline on how COVID-19 continued to spread in Canada while our government said ev…,wherearemykeys5,"Toronto, Ontario"
[],"RT @charliekirk11: Nancy Pelosi:

“As the president fiddles, people are dying”

Remind me again, what every Democrat in DC was pre-occupied…",KeishaJake,
[],"RT @jihadwatchRS: India Muslim software engineer: “Let’s join hands, go out and sneeze with open mouth in public. Spread the virus.” https:…",Shampoo_B0y,"Lutyens, delhi"
[],"RT @j7eon: Day 1: All was well, just a normal day. It was a few days after my work shut down due to the virus, and I thought I got off easy…",VVindowl,check the timeline first
[],@FinVII @Imamofpeace sacrifice a little freedom to survive fron the virus and live free for another 60 years. Why not,jelly72553377,"San Francisco, CA"
[],"RT @PoliticalIntent: @LisaMei62 Democrats/MSM have worked against prevention, assistance, stability, and confidence every single step of th…",cococam41,"Florida, USA"
['CoronaUpdate'],"RT @Muhamma11787024: After End of Corona Virus
#CoronaUpdate https://t.co/mV0OrxOsyP",LoverPakArmy,FORT OF ISLAM🇵🇰
[],RT @PattyArquette: As of today we have lost more American lives to this virus than we did on 9/11,AtomicJayne,Planet Earth
[],"RT @CindyKendrick11: Something much bigger is going on behind the scenes, the reaction to this Virus is totally overblown. 

What do you th…",xchief1,"Minnesota, USA"
['coronavirus'],RT @globaltimesnews: Chinese scientists have developed a new weapon to combat the #coronavirus. They say they have found a nanomaterial tha…,sirtolene,Around
[],"What. A. Relief. 

Back to work tomorrow, everyone!",alex_dutton8,"Fort Collins, Colorado"
[],RT @Teekobain: How this Carona Virus got Everybody actin 😂 https://t.co/OxthWbjW6C,Milkhoneyego,
[],RT @henningwehn: Half the front bench out of action with Covid?! Sick of it! Same as always. It's the elite gobbling up all of that virus a…,whoismaxrimmer,
[],"RT @davidaxelrod: He knows that he is liable for the six weeks he flagrantly dismissed the severity of the threat, during which we lost val…",EttaLnLavender,California
[],"RT @AndrewPollackFL: When President @realDonaldTrump formed the Chinese Virus task force in January, Nancy Pelosi was passing out her impea…",CamposDcampos85,
[],RT @OneMoreGuyjin: Can Japan seriously start taking this virus seriously now? No fucking onegaishimasu. We need a fucking shinasai.,_Nao1582,
[],@realJonDow @enile @NicoleArbour @Cernovich corona is a family of viruses covid-19 is a type of corona virus. The a… https://t.co/BLScT8E443,Stealydablckguy,"London, England"
[],"RT @donwinslow: This is another bullshit tweet from Trump worshipper Nikki Haley.

WTF is wrong is you?

Why can't you just admit a simple…",rtmorrow,"Poulsbo, WA"
[],RT @Folon15: @Amy_Siskind @NBCNews @ABC @CBSNews Brilliant observation by Carol Simpson: https://t.co/EoHboQNLiv,sever_melanie,
[],RT @OneMoreGuyjin: Can Japan seriously start taking this virus seriously now? No fucking onegaishimasu. We need a fucking shinasai.,YuuTakahashi382,Spain (MAD/BCN - Tenerife)
[],"RT @ChanelRion: Social distancing and other preventative measures are not about keeping the population from catching the virus, it's about…",rowdydowdys1,United States
[],RT @SelbJim: @LarrySchweikart @DJPM6 @Barnes_Law @realDonaldTrump 2 things. Suburban moms love this version of Trump. Don't dismiss that. S…,texasgirlnyc,United States
[],RT @eden_erica0: RT to save a life🤝,kentj_shua,somewhere in neverland
[],RT @LLW902: billionaire philanthropist heroically donates the maximum amount that can be deducted on his taxes to fight virus,___senia___,
[],"RT @StevenBeschloss: The same person who called the virus a hoax, who sent 17.8 tons of masks, respirators and other medical supplies to Ch…",Looby007,"Melbourne, Victoria"
[],"RT @vivek_murthy: Is it necessary for all states to have such an aggressive policy? Yes. Because we are still struggling to test, we have n…",coldwaughtersq,"Kentucky, USA"
[],"It ain't hard, folks. China is asshoe. Anyone who tries to tell you otherwise is not here for you.",Dave_DelFavero,#Parler
[],"RT @jrmkingston: ""Little Marco"" is right. The media didn’t report on Chinese virus until impeachment failed. They tout coronavirus stats li…",TheodoreKunges,"Silverdale, WA"
[],"RT @PeterSchorschFL: He’s not in office because he writes thing like this: “Predictably, (Trump’s comment about reopening econmy by Easter)…",Tonydeeplorable,"Oregon, USA"
[],RT @Kaden_Keen: Barbers hill created corona virus so the dred locks thing would blow over🤣,GarciaIsrael43,
[],"RT @AnthemRespect: If someone told you 20 years ago, that a new deadly virus would appear on the scene...
...and Democrat Governors would p…",SandraM02169645,Arizona 
[],RT @ialhusseini: @thehill But her statement is factual.  We lost two critical months window due to him brushing off the severity of the vir…,lcookwike,"Tampa, FL"
[],RT @MattieB__: The government honestly failed us miserably with this virus,kennedycardae,rare breed .
[],RT @katalva3: I just peed my pants!!! https://t.co/gQfZoycdds,jfo1804,Williamsport Pa
[],"RT @svdate: 1) The president downplayed the virus threat for 7 weeks, AFTER he received info how deadly it was in China
2) He claimed -- fa…",dddfaber,"Colorado, USA"
['SelflessServiceByDSS'],"#SelflessServiceByDSS
 Followers of @derasachasauda senitised  in many places to stop corona Virus and protect ever… https://t.co/scjfc0Ak0f",Gurleen018,"Haryana, India"
[],Nobodys gunna make me vaccinate my child with this so called vaccine for this so called virus... foh keep that unsafe shit,getyoualunaa,
[],RT @NickAdamsinUSA: RT if you are SICK AND TIRED of the Democrats blaming President Trump for a CHINESE BORN virus!,LauraR77,Illinois Lucky me
[],"RT @NikkiHaley: While some choose to criticize, I know @realDonaldTrump , @VP, and all of the members of the corona virus task force are wo…",PattieB28,"Charlotte, NC"
[],"RT @SierraWhiskee: @RepAdamSchiff It's killing you, isn't it Adam!?? You tried to impeach the President during this virus erruption and now…",cyndi_obrion,"Tampa, FL"
[],@brakoo @zlj517 China reported on Jan-23 to WHO &amp;WW about the virus and lock down itself by sacrifice economy. And… https://t.co/odEDhY4qpF,sum_hammerfor,
['Coronavirus'],"RT @hosea777: @HananyaNaftali @WHO I am a chinese, #Coronavirus Wuhan virus is a Chinese virus. I stand with Israel, Israel is Israel, not…",marx_knopfler,?
[],RT @HughJorgen2: @NickGarzilli @Alyssa_Milano Or maybe she should criticize the Chinese since they are responsible for the Chinese virus.,cole40077410,
[],"RT @juicewyd: apparently a corona virus symptom is having no taste, thoughts and prayers to all blueface fans",ohgaffy, 
[],RT @Grace_Segers: CBS News employees literally just found out today that one of our colleagues had died from the virus. Journalists are amo…,Drew_Yall,The South
[],"China still LIES about deaths from Virus. Not only China Lie s, But USA Governors are Liars Too about President Tru… https://t.co/BJAiCCuxID",AbbruzziMary,
[],RT @Blakqua: @daniecal Just thought y’all should know the government has lifted environmental protection laws and trump has signed a new 5G…,Blakqua,
[],RT @LunaLuvgood2020: The virus has hit my little town in the mountains. A bus driver for our senior bus has the virus and was transporting…,dahlingitsme,Indiana
[],"RT @charliekirk11: Nancy Pelosi:

“As the president fiddles, people are dying”

Remind me again, what every Democrat in DC was pre-occupied…",dtierney3850,"Lancaster, NY"
[],"RT @ClayComix: I received a lot of grief for having characters wear masks. I was even called names. Masks just don't protect you, they prot…",x_xixix_,"Pennsylvania, USA"
"['podernfamily', 'Podcast', 'podecho', 'legionofindypods']",We Be Geeks 340: Virus That Remains Nameless https://t.co/yJdyBvvt3K #podernfamily  #Podcast #podecho #legionofindypods,WeBeGeeks,Secret Lair
[],RT @stlemir3: the moment i get a gym membership and really start grinding those whole virus comes along and genuinely i feel like that’s a…,SemirOmerovic10,"Hartford, CT"
[],"RT @JohnTrumpFanKJV: How about we start talking more about Jesus than  the virus?
Can I get an Amen?",AmyWill01079780,
[],Iran: US sanctions impairing ability to fight virus | Asia News – NEWPAPER24 https://t.co/pQMx8mTxrw https://t.co/9t2Yp4k3l2,newpaper24,"München, Bayern"
[],"RT @ddale8: Trump says that if he'd heeded advice to just ""ride"" the virus and not do anything -- ""Just ride it. Ride it like a cowboy. Rid…",ChristophSouza,
[],"RT @MarkRuffalo: Dear @realdonaldtrump,

When you blame a virus on an entire race of people, you turn people against them. When you make th…",CornerstoneVic,"Winnipeg, Manitoba"
[],"RT @j7eon: Day 4: I feel great. There’s still a slight cough, but it’s not bad whatsoever. The sore throat vanished, and I wasn’t having fe…",Carmeljulianne2,Lost in a Teenage Mind
[],"RT @ThePlumLineGS: As coronavirus took hold in the US, ""large-scale testing of people who might have been infected did not happen...the res…",cameronac705,
[],RT @xsqoof: calm down lady it’s a virus not finding nemo 😐 https://t.co/ClR6YTtS1X,liv1707_,
[],Say what you want about Suggs and Ray Lewis. They were both warriors who brought it all on EVERY play..,jpbucco,
[],@SpareMeJeremy @acannon12 @tbowser5566 @realDonaldTrump @seanhannity @TuckerCarlson Stock footage of a single car a… https://t.co/EiotFnUgCp,relaxarounddems,
"['CCPvirus', 'CCP']","RT @JanitaKan: In the early stages of the #CCPvirus outbreak, the #CCP failed to share it with the rest of the world and instead downplayed…",NapaGirl666,
[],RT @PattyArquette: As of today we have lost more American lives to this virus than we did on 9/11,thunder_bangtan,"Mar del Plata, Argentina"
[],RT @StevenBeschloss: I don’t look forward to when we’ll find out the various ways Trump is exploiting this virus to make money. But you kno…,MononoMari,
[],RT @samuelfishr: PSA: If you’re 18+ you’re eligible for $1000 from PayPal due to the Corona Virus pandemic! (I’ll link the site below),shfqaaaa,Malaysia
[],"RT @tedcruz: It’s even worse. We KNOW China is lying. On 3/1, China had 80,026 reported cases. On 3/28, it had 81,439. Does anyone believe…",marklindesr,God Bless Texas
[],Did you gargle today with warm water with a pinch of salt or vinegar? I did it! .Let us take precaution before it i… https://t.co/gyh2Cq7KMF,HUMAYUNSAIT,"Bengaluru South, India"
[],"RT @RonBrownstein: Louisiana ""ordered 12,000 of the lifesaving breathing devices — 5,000 from the Strategic National Stockpile, 7,000 from…",csteffe,
[],RT @AngrierWHStaff: Oh so we aren’t going to have packed churches for Eastern? I’m shocked,DrumpfsTowers,
[],RT @conscious4now: What begins now raises our consciousness to terrifying new levels of fear.,conscious4now,Our Collective & Present Mind
[],@Niki_O_ @GOP @realDonaldTrump Yes you're all doing a great job for the American people. But you all have to be ver… https://t.co/VGRTvmHMaf,Israelmarrero10,
"['COVID19', 'Manchester']","RT @WMUR9: .@MayorJoyceCraig says her daughter tested positive for #COVID19. #Manchester's Mayor saying - ""This is an important reminder th…",kenseth1nascar,"Manchester, United States"
[],RT @VEL0711: Virus keeps growing in the area daily and it’s scary. All this still doesn’t feel real.,iAMart_22,Texas Forever
[],"so  before she died, my mom's mom was engaged to a guy named bill- he died a little less than a year after her. but… https://t.co/4VYM5NFO0h",fourliefclover,"Kansas, USA"
[],RT @shannonrwatts: Donald Trump has yet to acknowledge the fear and grief of Americans who are bracing for the possibility of hundreds of t…,VoiceForAllGA,Georgia 
[],"RT @uvesh74943953: In Italy, a child looking up at the sky and voicing his mother, his mother died due to corona virus. He could not even s…",StarkNecesities,
[],"RT @SrBachchan: T 3484 - "" Can we please delete the 2020 year and then reinstall it anew  ?
This version is with virus !"" ~ Ef j",Jayname,
[],@isaacstonefish The virus that's been spreading in New York City has killed millions of residents and health care w… https://t.co/T0vjPB6LVV,Rich97506862,
[],"RT @jasminecarino_: y’all want the virus to go away so bad but won’t social distance and stay home, make it make sense",DestinyPabon_,On ya brain
[],"RT @StevenBeschloss: The same person who called the virus a hoax, who sent 17.8 tons of masks, respirators and other medical supplies to Ch…",sprouts2376,
[],"LEAD ON BROTHER , AMEN !",ken_mashburn,
[],"apparently a corona virus symptom is having no taste, thoughts and prayers to all youngboy fans 🙏",flowrzwtf,kayden pab snowyy mythic varti
[],Iran: US sanctions impairing ability to fight virus | Asia News – NEWPAPER24 https://t.co/idFesVswAj https://t.co/VHO2KuvoJM,Automobilnews1,
[],@BarbaraCorcoran Please mention to everyone you know it is handling money that is one of our ways we are spreading… https://t.co/G4I0WVsWSk,ThadWard7,"Hays, KS"
[],Canada Bans Passengers Showing Virus Symptoms From Domestic Flights &amp; Trains | Zero Hedge https://t.co/0OyyKBpp44,AnonsSynonymous,
[],"RT @SrBachchan: T 3484 - "" Can we please delete the 2020 year and then reinstall it anew  ?
This version is with virus !"" ~ Ef j",SviChopra,
[],"Dozens More At Tennessee Nursing Home Have Virus; 2 Dead 
https://t.co/dErek7GidK",VINNews,New York
[],"RT @FaheemYounus: COVID mythbusting: Part 3

Myth: Coronavirus is airborne. 

Wrong: 

It’s a droplet infection, requiring close contact. T…",mansuraminhas,Fort Lauderdale FL
[],"RT @DrToranatsu: This pandemic is being caused by a coronavirus. 
The official name of the virus is SARS-CoV-2.
The disease it causes is CO…",Catgal1998,
[],"RT @presscoreca: ""In the United States, C difficile infection (CDI) occurs primarily in hospitalized patients, causing as many as 3 million…",Richard60772251,
[],RT @ki_rja123: In this critical condition when India is locked down due to CoronaVirus @derasachasauda volunteers have come forward to sani…,ki_rja123,
[],"RT @trumpanhator2: THE COVID-19 CRISIS IS OVER!

You can relax now.

Talibangelist Kenneth Copeland has executed the virus.

IT. IS. NO. MO…",Juillet_Dix,USA
[],"RT @sellerjpl2000: MARCH 29TH,2020
A different inconvenience and unwanted strain from COVID19.
A manipulated,manufactured and strategically…",yojudenz,New Zealand  paper.li/JUDENZ 
[],@ErikaMonika123 Oh no!  Good girl!  You saved the plant from the virus!,3MBallnightlong,"Texas, USA"
[],"RT @richardmarx: At the next “briefing,” which journalist will have the guts to ask, “Mr. President, at a time when people are dying from a…",FormanAmy,new jersey
[],"RT @Julian_Epp: Because everyone in Italy is quarantined, the natural wildlife has returned to the water and forests ❤️ We are the virus ht…",oliverlmao,England
[],@robreiner You might not be a lawyer but you certainly are a dumbass. Trump never said the virus was a hoax. You suck!,Nancyssobersis2,San Fran
[],"@waltshaub Well, ya know what? I live in middle America. No one thinks the virus is an issue. With my pneumonia his… https://t.co/SNtrkrfwk4",imp6794,United States of America
[],It’s from ⛩China! Not you as well omg! Ok let’s call it the mucus virus or the 🏳️‍🌈😂,YODA_USA,"playstation 2, PS3,PS4 "
[],RT @muftimenk: Social distancing may be the new buzzword but that hasn’t dampened community spirit in this pandemic. We hear stories how hu…,nrlizh_99,
['AMJoy'],RT @ericsslater: Interesting point made on #AMJoy just now by Carol Simpson. The trump propaganda-fests @ 5 pm each day are timed to preemp…,sever_melanie,
[],CORONA VIRUS STOPPPP seriously u killing the vibe arggg like just come on man urhhhhh seriously just stop,jooneeii,Itzy RM G-Idle
[],Scared of going back into work. I do not want this corona virus. The post office should be closed. Smh.,Mizz_Precise,NYC
[],RT @hemantmehta: Here is scamvangelist Kenneth Copeland DESTROYING the virus through what I can only describe as a Christian magic spell.…,MarkAndrewsSR,"Phoenix Arizona, USA"
[],@kidaanon well theres more variety online than in stores and its much safer considering the virus. id say go for it.,ClaireoftheM00n,( ͡° ͜ʖ ͡°)
[],"RT @charliekirk11: China is lying to the world—again.

They say COVID-19 has only killed roughly 3,300 of its’ citizens

But new reports ou…",kiran_medarapu,"Milton, GA"
[],"@kmgkmgkmgkmg @FlatplaneJayne I comment on another post my thoughts. I could be wrong.
They are sending the virus p… https://t.co/pUuOWv7kha",DrylaKeith,Where Columbia was born
[],"Epstein: “I’m taking standard Darwinian economics—standard economic-evolutionary theory out of Darwin”.

Have no id… https://t.co/0ARrb16Cg4",CFCamerer,Pasadena CA USA
[],"RT @CoronaTurkeyEN: Ireland confirmed 286 new corona virus cases and 16 new deaths.  The number of cases across the country reached 3,025 a…",vaib1986,
[],Y’all really going crazy about another 30 days? Wanting a serious enforced lockdown??? Tf is that gone solve? 10 mo… https://t.co/kbHAqkYlH3,isthatkeshawn,Houǝʎɯoou ∀ʌǝ
[],RT @thetimes: See how the virus has travelled throughout the country as the number of identified cases in Britain continues to grow.,DJohnsonWalford,LSA
[],"@IngrahamAngle If you wrote with accuracy what you knew when it came to you as a report, every change included. It… https://t.co/Ci28a80WvX",Pace65Mark,
[],"RT @OhhhThatsLaLa: i want the US to shut down completely for 2 weeks, like how other countries did . this virus is so outta control &amp; our g…",elijellibean,
[],RT @wsvn: President Donald Trump is extending the voluntary national shutdown for a month as sickness and death from the coronavirus pandem…,AAMIRE7,United States
[],"@brittshottahs Not to be anti religion but uh unless it’s media propaganda, your first link shouldn’t be a church b… https://t.co/ofDL8WjUMr",SimbaRavilus,where ever success is.
[],"RT @charliekirk11: China is lying to the world—again.

They say COVID-19 has only killed roughly 3,300 of its’ citizens

But new reports ou…",philip_albanese,"Galloway, NJ"
[],RT @LATiffani1: Damn sad that during the Chinese Virus “PlanDemic” no one can trust the media,41PB,
['LGBTQuarantine'],I have corona virus 🏳️‍🌈 #LGBTQuarantine,hjghwaydocare,
[],"RT @NYTHealth: Washington State had the first case of coronavirus and many of the early deaths from the virus. But now, at least in the Sea…",sdelagrave,Boston area
['COVID19'],"RT @globaltimesnews: Unlike findings from other countries, #COVID19 virus has not seen significant mutations in China since its outbreak in…",GSSohal2020,
[],"RT @OhhhThatsLaLa: i want the US to shut down completely for 2 weeks, like how other countries did . this virus is so outta control &amp; our g…",Hope_So_Dope_,omaha // funky town
[],"Fantastic. I do hope your Dad has the WHO approved PPE, so important to be properly protected from this awful virus… https://t.co/RhbbrvOyN0",simonbrandonW,London
[],RT @blacklikewho: I really detest the use of the war metaphor around this virus. We are not at war. Using doctors who have served in war zo…,2qt2blesbian,
